DATE/TIME;PIMn;MELANOPIC EDI
11/08/2024 00:00:00;0.0;20.839351743304093
11/08/2024 00:01:00;17.998877135398487;17.333167451303993
11/08/2024 00:02:00;0.0;0.0
11/08/2024 00:03:00;19.243864050055347;26.69990975052517
11/08/2024 00:04:00;2.4919926318116588;67.52685421023507
11/08/2024 00:05:00;9.32279147887219;64.76206799087443
11/08/2024 00:06:00;0.0;73.58909335926086
11/08/2024 00:07:00;0.0;89.01695618759182
11/08/2024 00:08:00;8.453700058808547;84.35256657035448
11/08/2024 00:09:00;3.800655303616539;0.0
11/08/2024 00:10:00;0.0;0.0
11/08/2024 00:11:00;10.881972219736719;9.031807551028413
11/08/2024 00:12:00;0.0;10.179695587089517
11/08/2024 00:13:00;0.0;0.0
11/08/2024 00:14:00;0.0;0.0
11/08/2024 00:15:00;22.612388239761604;36.94259017127282
11/08/2024 00:16:00;12.353950156178987;49.07765355961527
11/08/2024 00:17:00;9.973639032832928;0.0
11/08/2024 00:18:00;12.7810117628584;0.0
11/08/2024 00:19:00;0.0;34.646539776190984
11/08/2024 00:20:00;0.0;0.0
11/08/2024 00:21:00;0.12786989428395135;0.0
11/08/2024 00:22:00;9.051885338424036;0.0
11/08/2024 00:23:00;5.965171686161691;0.0
11/08/2024 00:24:00;1.9921299732040838;0.0
11/08/2024 00:25:00;7.826160877770193;78.3009547875426
11/08/2024 00:26:00;12.380083145329035;29.46771755617723
11/08/2024 00:27:00;0.0;0.0
11/08/2024 00:28:00;10.143535700175109;0.0
11/08/2024 00:29:00;19.288591772215142;0.0
11/08/2024 00:30:00;18.754715714912287;52.32690253753466
11/08/2024 00:31:00;0.0;0.0
11/08/2024 00:32:00;16.279353426576055;60.54716421896277
11/08/2024 00:33:00;0.0;65.98565901792868
11/08/2024 00:34:00;8.674382456112706;63.813410717363126
11/08/2024 00:35:00;17.74539103490605;28.957727827340623
11/08/2024 00:36:00;0.0;34.433154323548834
11/08/2024 00:37:00;0.0;35.769829711521716
11/08/2024 00:38:00;0.0;18.04305683536391
11/08/2024 00:39:00;0.0;0.0
11/08/2024 00:40:00;0.0;0.0
11/08/2024 00:41:00;4.321438807762631;58.7756545211671
11/08/2024 00:42:00;0.0;5.773542632453554
11/08/2024 00:43:00;7.219108285241428;0.0
11/08/2024 00:44:00;0.0;2.9672601806407526
11/08/2024 00:45:00;24.473655856383832;10.353660772300168
11/08/2024 00:46:00;1.8221759065221805;0.0
11/08/2024 00:47:00;9.684933106596537;0.0
11/08/2024 00:48:00;20.427300371779573;12.805709690295668
11/08/2024 00:49:00;0.0;0.0
11/08/2024 00:50:00;2.5134092389022253;0.0
11/08/2024 00:51:00;0.0;0.0
11/08/2024 00:52:00;0.0;0.0
11/08/2024 00:53:00;0.0;0.0
11/08/2024 00:54:00;0.0;0.0
11/08/2024 00:55:00;19.44208150963578;42.553602136949934
11/08/2024 00:56:00;0.0;0.0
11/08/2024 00:57:00;8.664965690188197;0.0
11/08/2024 00:58:00;14.830675979255153;0.0
11/08/2024 00:59:00;1.7532538002997589;19.226107728818782
11/08/2024 01:00:00;78.23539999329319;76.61649759260916
11/08/2024 01:01:00;85.1182453559762;64.05241261098426
11/08/2024 01:02:00;69.96327877964313;57.176632236369485
11/08/2024 01:03:00;61.01785681777793;85.61313731814614
11/08/2024 01:04:00;62.854233072011475;11.082366987512508
11/08/2024 01:05:00;63.44204899375141;53.0574775988241
11/08/2024 01:06:00;66.19562599817033;54.53013136173821
11/08/2024 01:07:00;80.67883979428012;63.27552907269635
11/08/2024 01:08:00;56.86356669431552;64.97584637795313
11/08/2024 01:09:00;44.859716880446896;29.927137209288
11/08/2024 01:10:00;80.58595339374828;42.63908918328395
11/08/2024 01:11:00;43.595865506730775;40.33023442658474
11/08/2024 01:12:00;76.83747556568913;90.68860490602796
11/08/2024 01:13:00;57.584355183842135;57.23106575649923
11/08/2024 01:14:00;37.98464605988201;58.47327198178162
11/08/2024 01:15:00;62.28530911966436;76.12250269222136
11/08/2024 01:16:00;61.58357970361664;45.050814255696146
11/08/2024 01:17:00;50.139794859468466;62.681007857723316
11/08/2024 01:18:00;91.98260292428768;35.414086535414086
11/08/2024 01:19:00;53.865532203839436;7.740785662876604
11/08/2024 01:20:00;61.56436245012043;55.48590122606622
11/08/2024 01:21:00;90.13912660763063;62.984966180572926
11/08/2024 01:22:00;51.572328430707046;89.77095313364633
11/08/2024 01:23:00;53.658199737184766;58.89811491421265
11/08/2024 01:24:00;29.896228883533876;54.97007770942984
11/08/2024 01:25:00;63.88081403778169;30.935127596836175
11/08/2024 01:26:00;36.922133932263066;64.43972443282797
11/08/2024 01:27:00;79.37864410325376;14.314449714425976
11/08/2024 01:28:00;34.95233496211314;11.07574417101894
11/08/2024 01:29:00;66.58554887498185;26.473625509491928
11/08/2024 01:30:00;4.218885722084341;0.0
11/08/2024 01:31:00;5.738739826173518;0.0
11/08/2024 01:32:00;18.60471728453796;85.75286310444545
11/08/2024 01:33:00;15.866577173422971;11.051561152651026
11/08/2024 01:34:00;8.832009535109393;0.0
11/08/2024 01:35:00;0.0;39.60033380444044
11/08/2024 01:36:00;5.97634841215408;85.14403434128441
11/08/2024 01:37:00;15.182272155043542;17.44937652005935
11/08/2024 01:38:00;10.808848669647164;0.0
11/08/2024 01:39:00;4.789344083305231;74.60421366088144
11/08/2024 01:40:00;3.374664073275894;0.0
11/08/2024 01:41:00;13.498514782281333;0.0
11/08/2024 01:42:00;3.812215901379809;0.0
11/08/2024 01:43:00;0.0;74.63973165029252
11/08/2024 01:44:00;0.0;0.0
11/08/2024 01:45:00;0.0;16.566645161512845
11/08/2024 01:46:00;0.0;93.45416274417727
11/08/2024 01:47:00;23.925282952575472;66.74834696813028
11/08/2024 01:48:00;4.526488620019081;20.786638420705025
11/08/2024 01:49:00;13.033318996872822;30.81094922390058
11/08/2024 01:50:00;0.31233140623444555;20.20140692289116
11/08/2024 01:51:00;0.0;0.0
11/08/2024 01:52:00;15.605174832523833;0.0
11/08/2024 01:53:00;0.0;62.79535960037145
11/08/2024 01:54:00;0.0;12.38585999557111
11/08/2024 01:55:00;0.0;101.83834593435891
11/08/2024 01:56:00;0.0;2.2737218491152174
11/08/2024 01:57:00;17.788955028940908;43.97591517404147
11/08/2024 01:58:00;0.0;0.0
11/08/2024 01:59:00;9.302925362451727;0.0
11/08/2024 02:00:00;10.336087870140311;0.0
11/08/2024 02:01:00;7.826376504475244;50.27930934583385
11/08/2024 02:02:00;0.7254461570607038;0.0
11/08/2024 02:03:00;0.0;0.0
11/08/2024 02:04:00;0.0;0.0
11/08/2024 02:05:00;0.0;0.0
11/08/2024 02:06:00;7.91185126408804;0.10456775509050409
11/08/2024 02:07:00;0.0;0.0
11/08/2024 02:08:00;0.0;0.0
11/08/2024 02:09:00;15.588989355776206;0.0
11/08/2024 02:10:00;5.933610238041403;0.0
11/08/2024 02:11:00;5.677614726431502;0.0
11/08/2024 02:12:00;7.466793326172907;72.25489185006147
11/08/2024 02:13:00;3.9414024269558996;19.207600833782724
11/08/2024 02:14:00;16.086895783564124;17.845222156996225
11/08/2024 02:15:00;0.0;0.0
11/08/2024 02:16:00;1.0734827816146204;0.0
11/08/2024 02:17:00;16.37855939701865;30.924212043493355
11/08/2024 02:18:00;0.0;0.0
11/08/2024 02:19:00;10.080428910493348;8.66356554790399
11/08/2024 02:20:00;21.775515918838032;0.0
11/08/2024 02:21:00;3.1144247932076334;11.785055939831677
11/08/2024 02:22:00;0.0;0.0
11/08/2024 02:23:00;0.0;0.0
11/08/2024 02:24:00;10.858560239638678;0.0
11/08/2024 02:25:00;0.0;16.132686861453323
11/08/2024 02:26:00;16.52184538764113;0.0
11/08/2024 02:27:00;0.0;51.02191543457391
11/08/2024 02:28:00;2.6311831750412775;10.220438682575727
11/08/2024 02:29:00;0.0;8.697547953536905
11/08/2024 02:30:00;11.742304865847512;44.498150765860764
11/08/2024 02:31:00;5.318004423461885;11.509879429765487
11/08/2024 02:32:00;15.189025254760747;0.0
11/08/2024 02:33:00;0.0;0.0
11/08/2024 02:34:00;0.0;0.0
11/08/2024 02:35:00;3.9866442283580694;0.0
11/08/2024 02:36:00;3.2706758962383446;0.0
11/08/2024 02:37:00;14.760084160692667;34.662711327614275
11/08/2024 02:38:00;0.3605372966774505;36.025251161520565
11/08/2024 02:39:00;6.968310053161036;67.2885818743166
11/08/2024 02:40:00;2.470866158258948;0.0
11/08/2024 02:41:00;8.49468318478206;0.0
11/08/2024 02:42:00;0.0;0.0
11/08/2024 02:43:00;3.712443907363916;0.0
11/08/2024 02:44:00;20.10705389947905;37.69431488597621
11/08/2024 02:45:00;13.517777835345603;0.0
11/08/2024 02:46:00;15.692930116113965;21.657796199685837
11/08/2024 02:47:00;0.0;18.136519314491277
11/08/2024 02:48:00;13.708877262393779;39.94386376573348
11/08/2024 02:49:00;21.09155848543112;0.0
11/08/2024 02:50:00;0.0;0.0
